,State,County,City,Street,Zipcode,Property_Type,Status,Price,Year_Built,Beds,Bath,Sqft,Acre,Lot Area,HOA Due,School_rating,WalkScore,Bike_Score,Garage_availability,Redfin_estimate
1085,CA,Alameda-County,Oakland,3127 62Nd Ave,94605,Single Family Residential,Active,"879,000",1927,4.0,2.0,1788.0,"1,788Sq Ft","5,500 Sq. Ft.",,3,82,64.0,No,"878,927"
1086,CA,Alameda-County,Oakland,6701 Elverton Dr,94611,Single Family Residential,New,"2,475,000",2007,4.0,4.5,5531.0,"5,531Sq Ft",0.33 Acres,,8,1,17.0,Yes,"2,850,506"
1087,CA,Alameda-County,Oakland,6154 Mazuela Dr,94611,Single Family Residential,New,"1,749,000",2002,4.0,4.0,3477.0,"3,477Sq Ft",0.37 Acres,,8,35,30.0,Yes,"2,172,570"
1088,CA,Alameda-County,HAYWARD,2509 Tahoe Ave,94545,Single Family Home,Active,"968,000",1965,4.0,2.0,1672.0,"1,672Sq Ft","6,800 Sq. Ft.",,5,66,53.0,Yes,"1,002,447"
1089,CA,Alameda-County,Union City,32219 Meteor Dr,94587,Townhouse,New,"924,888",2011,3.0,2.5,1566.0,"1,566Sq Ft","1,264 Sq. Ft.",,8,79,57.0,Yes,"920,932"
1090,CA,Alameda-County,Oakland,3849 West St,94608,Single Family Residential,New,"975,000",2022,3.0,3.0,1602.0,"1,602Sq Ft","1,429 Sq. Ft.",,7,87,99.0,Yes,"1,025,094"
1091,CA,Alameda-County,Berkeley,2611 Derby St,94705,Single Family Residential,New,"1,795,000",1925,5.0,2.5,2377.0,"2,377Sq Ft","3,400 Sq. Ft.",,8,95,95.0,Yes,
1092,CA,Alameda-County,San Lorenzo,16150 Ashland #50,94580,Mobile/Manufactured Home,Price Change,"129,000",1925,2.0,1.0,806.0,806Sq Ft,,,4,63,55.0,Yes,"123,763"
1093,CA,Alameda-County,Livermore,165 El Caminito,94550,Single Family Residential,New,"799,800",1964,3.0,2.0,1484.0,"1,484Sq Ft","6,120 Sq. Ft.",,7,35,66.0,Yes,"831,092"
1094,CA,Alameda-County,SAN LEANDRO,1468 Grand Ave #18,94577,Single-Wide Mobile Home,Active,"90,000",2020,1.0,1.0,375.0,375Sq Ft,,,5,74,58.0,No,"90,040"
1095,CA,Alameda-County,Alameda,1204 Court St,94501,Single Family Residential,New,"1,095,000",1918,3.0,2.0,1193.0,"1,193Sq Ft","3,840 Sq. Ft.",,9,84,85.0,No,"1,292,101"
1096,CA,Alameda-County,OAKLAND,1625 Church St,94621,Single Family Home,Active,"695,000",1921,3.0,2.0,1684.0,"1,684Sq Ft","5,000 Sq. Ft.",,3,81,62.0,No,"690,604"
1097,CA,Alameda-County,Oakland,3936 Hanly Rd,94602,Single Family Residential,New,"1,095,000",1926,3.0,2.0,1651.0,"1,651Sq Ft","3,564 Sq. Ft.",,7,74,38.0,Yes,"1,281,911"
1098,CA,Alameda-County,Union City,3146 San Rafael Way,94587,Single Family Residential,Active,"900,000",1934,2.0,1.0,1365.0,"1,365Sq Ft",0.25 Acres,,8,64,52.0,Yes,"911,202"
1099,CA,Alameda-County,OAKLAND,229 International Blvd,94606,Residential Development Land,Active,"8,500,000",1934,,,,—Sq Ft,0.46 Acres,,7,94,96.0,No,
1100,CA,Alameda-County,Oakland,805 Paloma Ave,94610,Single Family Residential,New,"949,000",1920,2.0,1.0,1052.0,"1,052Sq Ft","2,479 Sq. Ft.",,9,67,52.0,Yes,"1,287,142"
1101,CA,Alameda-County,Oakland,3009 Humboldt Ave,94602,Single Family Residential,New,"899,000",1920,5.0,2.0,1783.0,"1,783Sq Ft","9,420 Sq. Ft.",,5,76,59.0,Yes,"922,159"
1102,CA,Alameda-County,Castro Valley,22126 Lantana Ct,94546,Single Family Residential,New,"949,000",1957,3.0,2.0,1424.0,"1,424Sq Ft","5,060 Sq. Ft.",,5,62,55.0,Yes,"965,450"
1103,CA,Alameda-County,Hayward,24719 Townsend Ave,94544,Single Family Residential,Active,"889,000",1958,3.0,2.0,1419.0,"1,419Sq Ft","5,850 Sq. Ft.",,5,68,58.0,Yes,"940,258"
1104,CA,Alameda-County,San Leandro,13821 Rose Dr,94578,Condo,New,"810,000",1981,4.0,2.5,2117.0,"2,117Sq Ft",0.98 Acres,,5,70,63.0,Yes,"814,729"
1105,CA,Alameda-County,Berkeley,2632 Warring St #5,94704,Condo,New,"688,000",1980,2.0,1.0,845.0,845Sq Ft,"9,083 Sq. Ft.",,8,85,66.0,No,"688,716"
1106,CA,Alameda-County,Hayward,960 Folsom Ave,94544,Single Family Residential,New,"899,000",1945,4.0,4.0,2010.0,"2,010Sq Ft",0.26 Acres,,5,33,51.0,Yes,"901,269"
1107,CA,Alameda-County,Oakland,2101 Havenscourt Blvd,94621,Single Family Residential,New,"628,000",1922,3.0,2.0,1807.0,"1,807Sq Ft","3,939 Sq. Ft.",,5,73,59.0,Yes,"626,323"
1108,CA,Alameda-County,Alameda,1598 Buena Vista Ave,94501,Single Family Residential,New,"749,000",1923,2.0,1.0,762.0,762Sq Ft,"2,360 Sq. Ft.",,9,78,86.0,Yes,"819,303"
1109,CA,Alameda-County,Dublin,7686 Arbor Creek Cir,94568,Townhouse,New,"769,000",1986,2.0,1.5,963.0,963Sq Ft,"2,313 Sq. Ft.",,9,66,71.0,Yes,"783,267"
1110,CA,Alameda-County,Oakland,2945 Mcclure St,94609,Multi-Family (5+ Unit),Active,"7,300,000",1963,,,16496.0,"16,496Sq Ft","10,000 Sq. Ft.",,7,95,86.0,Yes,
1111,CA,Alameda-County,San Leandro,1400 Carpentier #235,94577,Condo,New,"441,000",1983,1.0,1.0,804.0,804Sq Ft,2.05 Acres,,5,94,75.0,Yes,"439,563"
1112,CA,Alameda-County,San Leandro,14535 Doolittle Dr,94577,Condo,New,"525,000",1979,3.0,2.0,1060.0,"1,060Sq Ft",,,5,59,53.0,Yes,"524,999"
1113,CA,Alameda-County,Livermore,2476 Normandy Cir,94550,Single Family Residential,New,"2,389,000",1997,5.0,4.0,3382.0,"3,382Sq Ft",0.52 Acres,,8,24,47.0,Yes,"2,378,008"
1114,CA,Alameda-County,Hayward,28817 Hideaway St,94544,Townhouse,Active,"1,249,000",1997,4.0,3.5,1969.0,"1,969Sq Ft","1,856 Sq. Ft.",,3,51,25.0,Yes,"1,248,784"
1115,CA,Alameda-County,Pleasanton,7875 Canyon Meadow Cir Unit G,94588,Condo,New,"749,900",1991,3.0,2.0,1257.0,"1,257Sq Ft",,,9,2,22.0,Yes,"752,669"
1116,CA,Alameda-County,Oakland,1438 Lakeshore Ave #1,94606,Condo,New,"550,000",1933,1.0,1.0,824.0,824Sq Ft,"5,740 Sq. Ft.",,7,91,95.0,Yes,"549,003"
1117,CA,Alameda-County,Oakland,5901 La Salle,94611,Single Family Residential,New,"1,395,000",1946,3.0,2.5,2154.0,"2,154Sq Ft","5,757 Sq. Ft.",,8,87,40.0,Yes,"1,775,017"
1118,CA,Alameda-County,Castro Valley,3243 Barrett Ct,94546,Single Family Residential,New,"1,078,000",1960,4.0,2.0,1408.0,"1,408Sq Ft","6,848 Sq. Ft.",,8,48,48.0,Yes,"1,107,362"
1119,CA,Alameda-County,Oakland,359 Bellevue Ave,94610,Single Family Residential,Active,"1,998,000",1909,6.0,4.0,3093.0,"3,093Sq Ft","5,000 Sq. Ft.",,7,89,85.0,No,"2,023,106"
1120,CA,Alameda-County,Pleasanton,2161 Armstrong Dr,94588,Single Family Residential,New,"1,358,800",1984,3.0,2.5,1468.0,"1,468Sq Ft","3,549 Sq. Ft.",,9,46,74.0,Yes,"1,385,644"
1121,CA,Alameda-County,Oakland,551 22nd St,94612,Single Family Residential,New,"699,000",1902,5.0,2.0,2241.0,"2,241Sq Ft","3,100 Sq. Ft.",,7,97,95.0,No,"695,301"
1122,CA,Alameda-County,Emeryville,1510 Park Ave #311,94608,Condo,New,"430,000",2000,1.0,1.0,644.0,644Sq Ft,"8,669 Sq. Ft.",,5,72,91.0,Yes,
1123,CA,Alameda-County,Oakland,171 Marlow Dr,94605,Single Family Residential,Active,"950,000",1946,2.0,1.5,1108.0,"1,108Sq Ft","9,155 Sq. Ft.",,4,50,23.0,Yes,"1,041,666"
1124,CA,Alameda-County,Oakland,2341 82ND Ave,94605-3409,Single Family Residential,New,"680,000",1919,3.0,2.0,1268.0,"1,268Sq Ft","6,624 Sq. Ft.",,4,72,63.0,Yes,"676,842"
1125,CA,Alameda-County,Oakland,1865 39Th Ave,94601,Single Family Residential,New,"499,000",1915,2.0,1.0,902.0,902Sq Ft,"2,825 Sq. Ft.",,4,92,78.0,No,"500,077"
1126,CA,Alameda-County,Livermore,742 Avalon Way,94550,Single Family Residential,New,"1,199,000",1965,4.0,2.0,1872.0,"1,872Sq Ft","6,258 Sq. Ft.",,7,41,73.0,Yes,"1,211,620"
1127,CA,Alameda-County,Oakland,7608 Outlook Ave,94608,Vacant Land,New,"245,000",1965,,,,0.81,0.81 Acres,,4,54,22.0,No,"243,761"
1128,CA,Alameda-County,Oakland,8801 Thermal St,94605,Single Family Residential,New,"690,000",1925,3.0,2.0,1280.0,"1,280Sq Ft","4,940 Sq. Ft.",,5,64,32.0,No,"698,978"
1129,CA,Alameda-County,Oakland,3006 Madeline St,94602,Single Family Residential,Active,"629,000",1923,2.0,1.0,816.0,816Sq Ft,"4,000 Sq. Ft.",,5,83,49.0,Yes,"762,475"
1130,CA,Alameda-County,Oakland,976 53Rd St,94608,Single Family Residential,New,"1,249,000",2022,5.0,3.0,1950.0,"1,950Sq Ft","4,800 Sq. Ft.",,7,88,99.0,No,"1,245,182"
1131,CA,Alameda-County,Oakland,620 Alcatraz Ave Unit A,94609,Condo,New,"759,000",1987,3.0,1.0,890.0,890Sq Ft,0.87 Acres,,8,88,99.0,Yes,
1132,CA,Alameda-County,Oakland,410 Webster St #2,94607,Condo,New,"588,000",2018,1.0,1.0,878.0,878Sq Ft,,,8,98,81.0,Yes,"587,672"
1133,CA,Alameda-County,Hayward,2652 Darwin St,94545,Single Family Residential,Active,"829,000",1956,3.0,2.0,1281.0,"1,281Sq Ft","5,000 Sq. Ft.",,8,63,61.0,Yes,"833,419"
1134,CA,Alameda-County,Oakland,155 Pearl St #308,94611,Condo,New,"739,000",1973,2.0,2.0,1082.0,"1,082Sq Ft",0.28 Acres,,7,85,71.0,Yes,"735,339"
1135,CA,Alameda-County,HAYWARD,27496 Ponderosa Ct,94545,Townhouse,Active,"730,000",1970,4.0,2.5,1474.0,"1,474Sq Ft","1,210 Sq. Ft.",,5,64,66.0,No,"732,892"
1136,CA,Alameda-County,Pleasanton,2303 Woodthrush Way,94566,Single Family Residential,New,"1,849,000",1967,4.0,2.0,1882.0,"1,882Sq Ft","7,402 Sq. Ft.",,9,49,60.0,Yes,"1,861,488"
1137,CA,Alameda-County,OAKLAND,3110 Park Blvd,94610,Residential Lot,Active,"975,000",1967,,,,0.41,0.41 Acres,,7,81,52.0,No,"975,838"
1138,CA,Alameda-County,Oakland,7509 Deerwood Ave,94605,Single Family Residential,New,"699,995",1941,3.0,2.0,1750.0,"1,750Sq Ft","3,956 Sq. Ft.",,5,76,72.0,No,"707,500"
1139,CA,Alameda-County,Hayward,24123 Amaranth Loop,94541,Single Family Residential,New,"1,288,000",2019,5.0,4.0,2493.0,"2,493Sq Ft","2,482 Sq. Ft.",,5,53,22.0,Yes,"1,301,988"
1140,CA,Alameda-County,NEWARK,8511 Leeward Way,94560,Townhouse,Active,"1,299,000",2019,4.0,3.5,2109.0,"2,109Sq Ft",0.25 Acres,,5,21,34.0,Yes,"1,298,061"
1141,CA,Alameda-County,Oakland,3043 Capp St,94602,Single Family Residential,New,"749,950",1908,3.0,2.0,1208.0,"1,208Sq Ft","7,500 Sq. Ft.",,5,83,65.0,Yes,"746,939"
1142,CA,Alameda-County,Berkeley,2423 Grant St,94703,Single Family Residential,New,"849,000",1910,2.0,1.0,620.0,620Sq Ft,"2,600 Sq. Ft.",,8,85,95.0,No,"986,030"
1143,CA,Alameda-County,Oakland,5025 Woodminster Ln #104,94602,Condo,New,"599,999",1966,2.0,1.0,1071.0,"1,071Sq Ft","7,195 Sq. Ft.",,7,42,27.0,Yes,"598,608"
1144,CA,Alameda-County,Pleasanton,3302 Smoketree Commons Dr,94566,Condo,New,"525,000",1988,1.0,1.0,648.0,648Sq Ft,,,9,51,66.0,Yes,"538,160"
1145,CA,Alameda-County,Livermore,1289 Accra Ct,94550,Single Family Residential,New,"1,279,000",1971,3.0,2.0,1728.0,"1,728Sq Ft","8,051 Sq. Ft.",,8,58,65.0,Yes,"1,307,443"
1146,CA,Alameda-County,Livermore,5648 Dresslar Cir,94550,Single Family Residential,New,"1,800,000",2004,5.0,4.0,3270.0,"3,270Sq Ft","8,914 Sq. Ft.",,7,28,75.0,Yes,"1,825,251"
1147,CA,Alameda-County,San Leandro,16386 Mateo St,94578,Single Family Residential,New,"799,000",1947,2.0,1.0,1018.0,"1,018Sq Ft","5,300 Sq. Ft.",,4,70,55.0,Yes,"795,471"
1148,CA,Alameda-County,Pleasanton,133 Ray St,94566,Condo,Active,"759,950",1987,2.0,2.0,1262.0,"1,262Sq Ft",,,9,92,71.0,Yes,"760,597"
1149,CA,Alameda-County,Berkeley,2214 Browning St,94702,Single Family Residential,Active,"1,249,000",1918,3.0,2.0,1560.0,"1,560Sq Ft","3,840 Sq. Ft.",,8,92,99.0,Yes,
1150,CA,Alameda-County,Oakland,565 Bellevue #1604,94610,Condo,New,"649,000",1969,1.0,2.0,860.0,860Sq Ft,0.41 Acres,,7,91,95.0,Yes,"682,605"
1151,CA,Alameda-County,FREMONT,37149 Dondero Way,94536,Single Family Home,Active,"1,098,888",1952,4.0,3.0,1296.0,"1,296Sq Ft","5,429 Sq. Ft.",,7,65,54.0,Yes,"1,125,494"
1152,CA,Alameda-County,Fremont,5322 Tallman Ct,94536,Single Family Residential,Active,"1,559,950",1963,4.0,2.0,1635.0,"1,635Sq Ft",0.27 Acres,,7,46,45.0,Yes,"1,580,290"
1153,CA,Alameda-County,Pleasanton,5786 Belleza Dr,94588,Townhouse,New,"899,900",1995,2.0,2.0,1302.0,"1,302Sq Ft","1,385 Sq. Ft.",,9,34,64.0,Yes,"913,526"
1154,CA,Alameda-County,DUBLIN,5517 Gracen Way,94568,Condo,Active,"1,396,998",2019,5.0,4.0,2738.0,"2,738Sq Ft","7,174 Sq. Ft.",,9,20,61.0,Yes,"1,392,703"
1155,CA,Alameda-County,Oakland,0 Moore Dr,94603,Vacant Land,New,"99,000",2019,,,6833.0,"6,833Sq Ft (Lot)","6,833 Sq. Ft.",,8,12,25.0,No,"100,665"
1156,CA,Alameda-County,Berkeley,161 Tamalpais Rd,94708,Single Family Residential,New,"1,095,000",1983,2.0,2.0,1480.0,"1,480Sq Ft","7,713 Sq. Ft.",,8,39,37.0,Yes,"1,273,397"
1157,CA,Alameda-County,Alameda,817 Santa Clara Ave,94501,Single Family Residential,New,"1,495,000",1895,3.0,1.5,2184.0,"2,184Sq Ft","5,520 Sq. Ft.",,7,92,81.0,Yes,"1,510,990"
1158,CA,Alameda-County,Fremont,42124 Camino Santa Barbara,94539,Single Family Residential,New,"1,999,900",1963,4.0,2.0,1750.0,"1,750Sq Ft","8,740 Sq. Ft.",,9,30,39.0,Yes,"2,018,774"
1159,CA,Alameda-County,Oakland,764 59th St,94609,Single Family Residential,Active,"1,195,000",1908,4.0,3.0,2262.0,"2,262Sq Ft","5,400 Sq. Ft.",,7,90,100.0,No,"1,312,634"
1160,CA,Alameda-County,Hayward,21062 Gary Dr #221,94546,Condo,New,"570,000",1980,2.0,2.0,1056.0,"1,056Sq Ft",3.11 Acres,,5,54,36.0,Yes,"578,433"
1161,CA,Alameda-County,Fremont,61 Old Glory Ct,94539,Single Family Residential,New,"2,988,888",1990,5.0,4.5,3108.0,"3,108Sq Ft","8,179 Sq. Ft.",,9,42,33.0,Yes,"2,982,798"
1162,CA,Alameda-County,UNION CITY,4574 Ellen Way,94587,Single Family Home,Active,"1,398,000",1972,4.0,2.5,1907.0,"1,907Sq Ft","6,240 Sq. Ft.",,8,30,42.0,Yes,"1,411,042"
1163,CA,Alameda-County,Oakland,2800 Best Ave,94619,Single Family Residential,New,"925,000",1922,5.0,3.0,1924.0,"1,924Sq Ft","4,428 Sq. Ft.",,3,66,32.0,Yes,"996,838"
1164,CA,Alameda-County,Dublin,4271 Clarinbridge Cir,94568,Condo,Active,"799,000",2004,2.0,2.5,1428.0,"1,428Sq Ft",,,9,67,65.0,Yes,"813,223"
1165,CA,Alameda-County,Castro Valley,18779 W Cavendish Dr,94552,Single Family Residential,Active,"1,500,000",1978,4.0,3.0,2292.0,"2,292Sq Ft","8,693 Sq. Ft.",,8,2,4.0,Yes,"1,580,937"
1166,CA,Alameda-County,Union City,4717 Michelle Way,94587,Single Family Residential,New,"1,450,000",1974,5.0,2.0,1926.0,"1,926Sq Ft","6,300 Sq. Ft.",,8,13,45.0,Yes,"1,467,430"
1167,CA,Alameda-County,Oakland,2730 Seminary Ave,94605,Multi-Family (2-4 Unit),New,"849,000",1924,8.0,4.0,3262.0,"3,262Sq Ft","4,400 Sq. Ft.",,3,82,63.0,Yes,"876,957"
1168,CA,Alameda-County,FREMONT,36360 Magellan Dr,94536,Single Family Home,Active,"949,000",1954,3.0,1.0,1111.0,"1,111Sq Ft","5,414 Sq. Ft.",,7,61,53.0,Yes,"1,002,825"
1169,CA,Alameda-County,Oakland,5340 Broadway Ter #606,94618,Condo,New,"695,000",1971,2.0,2.0,986.0,986Sq Ft,0.49 Acres,,8,74,62.0,Yes,"703,930"
1170,CA,Alameda-County,Pleasanton,6831 Herrin Way,94588,Single Family Residential,New,"1,498,000",1976,5.0,3.0,2050.0,"2,050Sq Ft","6,200 Sq. Ft.",,9,41,68.0,Yes,"1,517,806"
1171,CA,Alameda-County,Oakland,2721 106Th Ave,94605,Single Family Residential,New,"579,000",1943,2.0,1.0,805.0,805Sq Ft,"6,400 Sq. Ft.",,4,75,71.0,Yes,"580,469"
1172,CA,Alameda-County,Oakland,470 65Th St,94609,Single Family Residential,New,"1,395,000",1924,3.0,2.0,2176.0,"2,176Sq Ft","4,240 Sq. Ft.",,8,92,99.0,Yes,"1,710,309"
1173,CA,Alameda-County,Dublin,3420 Finnian Way #108,94568,Condo,New,"796,643",2007,2.0,2.5,1386.0,"1,386Sq Ft",,,9,58,61.0,Yes,"794,761"
1174,CA,Alameda-County,Oakland,4016 Fruitvale Ave,94602,Single Family Residential,New,"1,089,000",1953,3.0,2.0,1831.0,"1,831Sq Ft","5,457 Sq. Ft.",,7,63,32.0,Yes,"1,377,973"
1175,CA,Alameda-County,Hayward,24247 Machado Ct,94541,Single Family Residential,New,"1,198,989",1984,4.0,2.5,2062.0,"2,062Sq Ft","8,173 Sq. Ft.",,5,6,6.0,Yes,"1,207,945"
1176,CA,Alameda-County,Oakland,2629 Octavia St,94619,Single Family Residential,New,"569,000",1922,3.0,1.0,958.0,958Sq Ft,"2,400 Sq. Ft.",,5,64,67.0,No,"612,010"
1177,CA,Alameda-County,Oakland,1866 Mountain Blvd,94611,Single Family Residential,New,"1,795,000",1949,4.0,3.0,2556.0,"2,556Sq Ft","5,408 Sq. Ft.",,8,85,41.0,Yes,"2,117,403"
1178,CA,Alameda-County,San Leandro,1449 151st Ave,94578,Single Family Residential,New,"725,000",1941,2.0,1.0,994.0,994Sq Ft,"4,000 Sq. Ft.",,4,86,59.0,Yes,"724,161"
1179,CA,Alameda-County,Livermore,2745 Kellogg Loop,94550,Single Family Residential,New,"1,775,000",2004,5.0,4.0,3287.0,"3,287Sq Ft",0.26 Acres,,7,8,66.0,Yes,"1,802,706"
1180,CA,Alameda-County,Livermore,1221 Lexington Way,94550,Single Family Residential,New,"1,450,000",1972,3.0,2.0,1728.0,"1,728Sq Ft","9,812 Sq. Ft.",,8,29,54.0,Yes,"1,452,822"
1181,CA,Alameda-County,SAN LEANDRO,16522 Foothill Blvd,94578,Duplex,Active,"2,700,000",1938,9.0,7.0,5000.0,"5,000Sq Ft",0.47 Acres,,4,48,19.0,No,"2,588,898"
1182,CA,Alameda-County,Livermore,1506 Agatha Ct,94550,Single Family Residential,New,"1,859,777",1999,5.0,3.5,3149.0,"3,149Sq Ft",0.41 Acres,,7,19,65.0,Yes,"1,875,798"
1183,CA,Alameda-County,DUBLIN,7527 Frederiksen Ln,94568,Single Family Home,Active,"1,199,000",1964,3.0,2.0,1053.0,"1,053Sq Ft","6,504 Sq. Ft.",,9,45,68.0,Yes,"1,223,956"
1184,CA,Alameda-County,Fremont,4957 Eggers Dr,94536,Single Family Residential,New,"1,700,000",1954,4.0,2.0,1907.0,"1,907Sq Ft","9,600 Sq. Ft.",,7,56,47.0,Yes,"1,716,384"
1185,CA,Alameda-County,Union City,3011 Risdon Dr #8,94587,Condo,New,"639,950",1987,2.0,2.0,908.0,908Sq Ft,1.15 Acres,,8,72,50.0,Yes,"641,502"
1186,CA,Alameda-County,Pleasanton,135 Ray St,94566,Condo,New,"764,000",1987,2.0,2.0,1262.0,"1,262Sq Ft",0.97 Acres,,9,92,71.0,Yes,"765,144"
1187,CA,Alameda-County,Berkeley,2444 Virginia St Unit B,94709,Condo,New,"775,000",1932,2.0,2.0,900.0,900Sq Ft,0.29 Acres,,8,91,77.0,Yes,"818,761"
1188,CA,Alameda-County,Pleasanton,993 Montevino Dr,94566,Single Family Residential,New,"2,275,000",1990,4.0,2.0,2723.0,"2,723Sq Ft",0.27 Acres,,9,24,18.0,Yes,"2,296,650"
1189,CA,Alameda-County,Oakland,221 Fairmount Ave,94611,Multi-Family (2-4 Unit),New,"2,199,000",1927,7.0,4.0,5384.0,"5,384Sq Ft","4,850 Sq. Ft.",,8,93,79.0,Yes,"2,097,982"
1190,CA,Alameda-County,Castro Valley,2877 Crystal Ct,94546,Townhouse,New,"579,900",1978,2.0,1.5,1048.0,"1,048Sq Ft","2,435 Sq. Ft.",,5,45,53.0,Yes,"605,532"
1191,CA,Alameda-County,Hayward,29552 Chance St,94544,Single Family Residential,New,"899,000",1988,3.0,2.0,1154.0,"1,154Sq Ft","1,154 Sq. Ft.",,3,35,67.0,Yes,"901,714"
1192,CA,Alameda-County,Oakland,924 45Th St,94608,Single Family Residential,New,"899,000",1924,2.0,1.0,967.0,967Sq Ft,"3,300 Sq. Ft.",,7,90,98.0,Yes,"983,204"
1193,CA,Alameda-County,Oakland,3619 Midvale Ave,94602,Single Family Residential,New,"899,000",1921,2.0,1.0,958.0,958Sq Ft,"4,800 Sq. Ft.",,5,87,59.0,Yes,"903,901"
1194,CA,Alameda-County,Oakland,11089 Golf Links Rd,94605,Single Family Residential,New,"1,198,000",1976,4.0,2.0,1844.0,"1,844Sq Ft",0.54 Acres,,4,6,16.0,Yes,"1,255,958"
1195,CA,Alameda-County,Piedmont,9 Selborne Dr,94611,Single Family Residential,New,"2,695,000",1953,4.0,3.5,3758.0,"3,758Sq Ft","6,468 Sq. Ft.",,9,45,22.0,Yes,"2,893,457"
1196,CA,Alameda-County,Union City,34806 Starling Dr #3,94587,Condo,Active,"545,000",1972,2.0,1.0,903.0,903Sq Ft,,,8,75,74.0,No,"543,938"
1197,CA,Alameda-County,NEWARK,6054 Birch Pl Unit na,94560,Single Family Home,Active,"999,999",1979,4.0,2.5,1780.0,"1,780Sq Ft","5,609 Sq. Ft.",,6,56,43.0,Yes,"1,024,192"
1198,CA,Alameda-County,Oakland,295 Lenox Ave #104,94610,Condo,New,"849,000",1981,2.0,2.0,1409.0,"1,409Sq Ft",0.29 Acres,,8,91,82.0,Yes,"857,585"
1199,CA,Alameda-County,Oakland,957 54th,94508,Multi-Family (2-4 Unit),Active,"1,399,000",1900,5.0,1.0,2789.0,"2,789Sq Ft","4,800 Sq. Ft.",,7,88,99.0,No,"1,377,642"
1200,CA,Alameda-County,San Leandro,13828 Velarde Dr,94578,Single Family Residential,New,"850,000",1956,3.0,2.0,1358.0,"1,358Sq Ft","6,840 Sq. Ft.",,5,47,40.0,Yes,"854,811"
1201,CA,Alameda-County,Oakland,1718 69Th Ave,94621,Single Family Residential,New,"609,000",1915,3.0,2.5,1412.0,"1,412Sq Ft","5,650 Sq. Ft.",,3,77,63.0,Yes,"613,112"
1202,CA,Alameda-County,Hayward,188 Briarwood Dr,94544,Townhouse,New,"699,000",1973,2.0,2.5,1340.0,"1,340Sq Ft","2,072 Sq. Ft.",,3,64,70.0,Yes,"699,634"
1203,CA,Alameda-County,San Lorenzo,15725 Wagner St,94580,Single Family Residential,New,"639,000",1951,3.0,1.0,1059.0,"1,059Sq Ft","5,796 Sq. Ft.",,4,48,58.0,Yes,"647,926"
1204,CA,Alameda-County,Oakland,2710 Harrison St,94612,Single Family Residential,Active,"849,000",1924,3.0,3.0,1843.0,"1,843Sq Ft","7,571 Sq. Ft.",,8,93,78.0,Yes,
1205,CA,Alameda-County,Oakland,32 Harbord Ct,94618,Single Family Residential,New,"1,895,000",1940,4.0,2.0,1946.0,"1,946Sq Ft","5,022 Sq. Ft.",,9,23,23.0,Yes,"2,213,982"
1206,CA,Alameda-County,Livermore,5811 Wilma Ct,94550,Single Family Residential,New,"1,774,888",1998,5.0,3.5,3433.0,"3,433Sq Ft",0.39 Acres,,7,14,61.0,Yes,
1207,CA,Alameda-County,Albany,1145 Portland Ave,94706,Single Family Residential,New,"895,000",1940,2.0,1.0,917.0,917Sq Ft,"2,500 Sq. Ft.",,9,93,98.0,Yes,
1208,CA,Alameda-County,Berkeley,1246 Hopkins St,94702,Single Family Residential,New,"1,195,000",1935,2.0,2.0,1391.0,"1,391Sq Ft","3,360 Sq. Ft.",,8,86,98.0,Yes,"1,530,898"
1209,CA,Alameda-County,Alameda,50 Bannister Way,94502,Single Family Residential,Active,"1,350,000",1991,3.0,2.5,1772.0,"1,772Sq Ft","3,340 Sq. Ft.",,9,24,64.0,Yes,"1,517,271"
1210,CA,Alameda-County,Oakland,165 W Macarthur Blvd,94611,Single Family Residential,New,"949,000",1918,3.0,2.5,1712.0,"1,712Sq Ft","2,800 Sq. Ft.",,7,89,68.0,Yes,"1,177,665"
1211,CA,Alameda-County,Oakland,285 Sextus Rd,94603,Single Family Residential,Coming Soon,"569,000",1943,3.0,1.0,1339.0,"1,339Sq Ft","6,660 Sq. Ft.",,3,53,65.0,No,
1212,CA,Alameda-County,Pleasanton,42 Golf Rd,94566,Single Family Residential,New,"3,629,000",1957,4.0,4.5,4233.0,"4,233Sq Ft",0.42 Acres,,9,0,8.0,Yes,"3,717,547"
1213,CA,Alameda-County,HAYWARD,1970 Barton Way,94545,Single Family Home,Active,"1,029,800",1992,4.0,2.5,1751.0,"1,751Sq Ft","3,500 Sq. Ft.",,5,53,40.0,Yes,"1,070,674"
1214,CA,Alameda-County,Hayward,29300 Dixon St #311,94544,Condo,Active,"420,000",1984,2.0,2.0,756.0,756Sq Ft,1.53 Acres,,3,51,56.0,Yes,"421,449"
1215,CA,Alameda-County,Fremont,4467 Red Oak Cmn,94538,Single Family Residential,New,"1,650,000",1986,3.0,2.5,1633.0,"1,633Sq Ft","3,744 Sq. Ft.",,8,54,50.0,Yes,"1,676,080"
1216,CA,Alameda-County,Oakland,3039 60Th Ave,94605,Single Family Residential,New,"798,000",1925,3.0,2.0,1335.0,"1,335Sq Ft","4,360 Sq. Ft.",,3,79,66.0,Yes,"793,647"
1217,CA,Alameda-County,Berkeley,1409 Oxford #1,94709,Condo,New,"876,000",1962,2.0,2.0,954.0,954Sq Ft,"9,855 Sq. Ft.",,8,92,79.0,Yes,"897,858"
1218,CA,Alameda-County,Pleasanton,1011 Zinfandel Ct,94566,Single Family Residential,New,"2,498,000",1987,5.0,3.0,3350.0,"3,350Sq Ft","9,360 Sq. Ft.",,9,19,10.0,Yes,"2,513,228"
